0.0500,0.0750,0.0608
0.0500,0.1000,0.0690
0.0500,0.1250,0.0755
0.0500,0.1500,0.0800
0.0500,0.1750,0.0900
0.0500,0.2000,0.0861
0.0500,0.2250,0.0956
0.0500,0.2500,0.1021
0.0500,0.2750,0.1176
0.0500,0.3000,0.1151
0.0500,0.3250,0.1107
0.0500,0.3500,0.1311
0.0500,0.3750,0.1379
0.0500,0.4000,0.1412
0.0500,0.4250,0.1365
0.0500,0.4500,0.1342
0.0500,0.4750,0.1437
0.0500,0.5000,0.1537
0.0500,0.5250,0.1595
0.0500,0.5500,0.1653
0.0500,0.5750,0.1710
0.0500,0.6000,0.1548
0.0500,0.6250,0.1883
0.0500,0.6500,0.1584
0.0500,0.6750,0.2253
0.0500,0.7000,0.1739
0.0500,0.7250,0.1854
0.0500,0.7500,0.2253
0.0500,0.7750,0.2388
0.0500,0.8000,0.2379
0.0500,0.8250,0.2465
0.0500,0.8500,0.2264
0.0500,0.8750,0.2839
0.0500,0.9000,0.3391
0.0500,0.9250,0.3652
0.0500,0.9500,0.4430
0.0500,0.9750,0.6358
0.0500,1.0000,0.9801
