0.03428571,0.02983851
0.07653061,0.19375759
0.11877551,0.26111930
0.16102041,0.29507752
0.20326531,0.31092954
0.24551020,0.32150955
0.28775510,0.31156663
0.33000000,0.29699710
0.37224490,0.27880367
0.41448980,0.24939504
0.45673469,0.21836192
0.49897959,0.17522105
0.54122449,0.12805442
0.58346939,0.07460781
0.62571429,0.00842948
