0.0500,0.0750,0.0615
0.0500,0.1000,0.0740
0.0500,0.1250,0.0830
0.0500,0.1500,0.0960
0.0500,0.1750,0.1075
0.0500,0.2000,0.1175
0.0500,0.2250,0.1305
0.0500,0.2500,0.1360
0.0500,0.2750,0.1513
0.0500,0.3000,0.1575
0.0500,0.3250,0.1710
0.0500,0.3500,0.1790
0.0500,0.3750,0.1963
0.0500,0.4000,0.2005
0.0500,0.4250,0.2150
0.0500,0.4500,0.2340
0.0500,0.4750,0.2583
0.0500,0.5000,0.2481
0.0500,0.5250,0.2638
0.0500,0.5500,0.2601
0.0500,0.5750,0.2863
0.0500,0.6000,0.3140
0.0500,0.6250,0.3260
0.0500,0.6500,0.3081
0.0500,0.6750,0.3438
0.0500,0.7000,0.3685
0.0500,0.7250,0.3606
0.0500,0.7500,0.3790
0.0500,0.7750,0.3836
0.0500,0.8000,0.4325
0.0500,0.8250,0.4298
0.0500,0.8500,0.4420
0.0500,0.8750,0.4790
0.0500,0.9000,0.4580
0.0500,0.9250,0.4875
0.0500,0.9500,0.4910
0.0500,0.9750,0.5402
0.0500,1.0000,0.5440
